SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj11_id,obj12_id,obj13_id,obj14_id,obj15_id,obj16_id,obj17_id,obj18_id,obj19_id,obj20_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,obj11_dist,obj12_dist,obj13_dist,obj14_dist,obj15_dist,obj16_dist,obj17_dist,obj18_dist,obj19_dist,obj20_dist
11,Boyden Park,42.33954287650005,-71.16637026649997,0,D32029,D32031,D32033,B32035,D32028,D32054,D32034,D32001,A32045,A32001,A32017,D32035,A32005,A32012,A32040,A32002,A32019,A32011,A32056,A32052,1.1218283775044755,1.1904866593748034,1.1916353270429152,1.3427323294731088,1.6569175700491807,1.8720451907974003,2.358864542609963,2.5188139381672534,2.7443217545056826,2.812551909815382,2.9461133115058757,3.152994879681359,3.361672915523169,3.753413403202362,3.845199222165545,4.102720181490084,4.144880355858637,4.333344678850508,4.628726911342765,4.665620362745223
12,Evergreen Cemetery,42.33839303100004,-71.16238493699996,0,D32033,B32035,D32029,D32031,D32028,D32054,D32034,D32001,A32045,A32001,A32017,D32035,A32005,A32012,A32040,A32002,A32019,A32011,A32056,E32007,0.6960433559821921,0.91875983917408,1.0052701755031308,1.1873808845393403,1.2943266135264588,1.429114034012882,1.9091999087714648,2.230903743801373,2.397204042032243,2.401638213721512,2.482857756843039,2.686628963730016,3.0314868471029572,3.2916331066386304,3.4515054804938545,3.631038311943204,3.7808939729925455,3.9470168722345083,4.14223402489642,4.2797128251782866
13,Hardiman Playground,42.35136046800005,-71.16619070499996,2,D32031,D32029,D32028,D32033,D32001,D32054,A32045,B32035,D32034,A32001,A32005,A32017,D32035,A32040,A32019,A32012,A32011,A32002,A32052,A32006,0.04966518631323852,0.49675110532115363,1.2910885896114996,1.6582331064818097,1.6712483190956495,1.7281634210882197,2.0403959767330218,2.1161260919008993,2.13984875965663,2.3355591229009596,2.536432911020305,2.719467181338655,2.9234103186406117,3.1959512694626375,3.372237980067742,3.440276881664746,3.62788743964776,3.8350087431684554,3.857684482202824,4.137127774977399
14,Rogers Park,42.34762765100004,-71.15944217249998,1,D32029,D32031,D32028,D32033,D32054,B32035,D32001,D32034,A32045,A32001,A32017,A32005,D32035,A32040,A32012,A32019,A32002,A32011,A32052,A32006,0.0489454337988341,0.5327816473788217,0.6261872102041632,0.9001460798041181,1.0062809693893335,1.391345697091033,1.4043134782803843,1.459591246060511,1.6491201785532452,1.7923157960454228,2.059804542914382,2.2535232531279115,2.2700794294304787,2.7813225139365123,2.8343676106217175,3.0512999257599436,3.214274640460259,3.2576805475089303,3.5679074957245005,3.734079707183671
15,Chandler Pond,42.34503420700005,-71.16574343999994,2,D32029,D32031,D32028,D32033,D32054,B32035,D32001,D32034,A32045,A32001,A32017,A32005,D32035,A32040,A32012,A32019,A32002,A32011,A32052,A32006,0.38992761812657994,0.4811655738819781,1.0968223607506646,1.1173331926984316,1.444548299012756,1.5287796249759658,1.8336915302830357,1.9146512621178349,2.1088897694103563,2.265485843553973,2.517029039235112,2.698528871922899,2.727800891353937,3.249708537599992,3.3000828996390172,3.5079121757806235,3.676216797480203,3.722176795308337,4.020784799471379,4.2030114465262844
16,Mullen Square,42.319336472500055,-71.05802175199995,1,C32064,C32013,C32033,C32090,C32022,C32052,B32031,C32015,B32029,C32108,C32014,B32022,C32016,C32061,C32041,C32029,B32028,C32017,C32093,B32017,0.36201006872560065,0.5507066631550908,1.0095197728772474,1.0207702926431033,1.0511102687500617,1.335304604024067,1.3885837333364783,1.555293620491123,1.6170946883879098,1.7506207370812985,1.9202182965018695,1.9952877549433743,2.0657754992526565,2.1112380400931836,2.187224212147676,2.2445283132469047,2.255515383204478,2.393185061693599,2.39662948170306,2.408526345351539
17,Dorchester North Burying Ground,42.317206903000056,-71.06373744749996,0,C32064,B32031,C32013,C32022,C32033,B32029,C32015,C32090,B32022,C32108,B32028,C32052,C32037,C32041,C32111,C32061,B32017,B32026,B32023,B32027,0.8040093491642717,0.9598429092732028,0.9887681418284464,0.9898922289357213,1.0120088435209724,1.0633284041697273,1.2703906648129273,1.4352096551956253,1.4614633905362082,1.600332819363028,1.6745619662664333,1.691497665019819,1.865425570402923,1.8749237154211176,1.8899824353115053,2.121780655674795,2.123936037021709,2.2066678290862636,2.2406839608470497,2.242759783045506
18,Downer Avenue Playground,42.31154402100006,-71.06173662799995,1,B32031,C32033,B32029,C32108,C32064,C32041,C32013,C32090,B32028,C32111,C32037,C32022,B32022,C32015,C32014,E32009,C32030,C32066,C32052,C32038,0.4852169659504294,0.6002406465951243,0.9031807412828643,1.0080549320254366,1.1730236705789294,1.2779838035120383,1.284402258447781,1.5378156971834531,1.5922060928364747,1.6187466764511964,1.6365110932153142,1.666069190144693,1.7841418774235456,1.8419570999669534,2.030729738664716,2.0573519304723074,2.109436965024011,2.159282596314706,2.2409543588262166,2.4694947789048696
19,Quincy/Stanley Play Area,42.31108400200006,-71.06878294449996,2,B32029,B32031,B32028,C32037,C32111,C32033,B32022,C32041,C32108,C32030,C32064,C32015,C32022,C32013,C32027,B32027,E32009,C32090,B32023,C32066,0.34644873022025036,0.44732085430148744,1.03139434373649,1.1300881077359097,1.1398331118551672,1.1996002968177861,1.338581097568622,1.4115067395504617,1.4336620712636918,1.5743059584772892,1.5992827363504896,1.6493736477815717,1.7060849978241435,1.750346170161684,1.9080429270317965,1.9931661503626654,2.006303041656148,2.085354241099464,2.163913290855318,2.1845074960815087
20,Deer Street Park,42.310999277000064,-71.05873330549994,1,C32033,B32031,C32108,C32064,B32029,C32013,C32041,C32090,C32111,C32022,C32014,C32037,B32028,E32009,C32015,B32022,C32066,C32052,C32030,C32038,0.3864731512577605,0.61294764055198,0.8668131959440623,1.1071222445451812,1.162857699514501,1.1932997669510446,1.245989249506732,1.388308902376887,1.8057600386940844,1.8170014684845908,1.8226140471995849,1.8422775304006376,1.8478849938707624,2.064860855974218,2.0713501461873536,2.0756893492348065,2.1383318691316062,2.2165888690580116,2.3323465689779344,2.5125218578074304
21,Savin Hill Beach,42.30725802400005,-71.05146770649995,2,C32033,C32108,B32031,C32041,C32014,C32090,C32013,C32064,B32029,C32066,E32009,C32111,C32037,B32028,C32022,C32038,C32052,C32062,C32110,C32055,0.2797447646755326,0.3135817523297486,0.9480619113466004,0.9622843399851914,1.15381784167626,1.2478829895791268,1.3590925432301697,1.3658011356917241,1.6016470378820498,1.7989903754760435,1.8114370225806267,2.070887153894887,2.1424218686839276,2.2530950681790993,2.315185255323678,2.342469619552691,2.458744523465709,2.4662531191180537,2.5626478118247786,2.5703802766330393
22,Coppens Square,42.30841677250007,-71.06437005599997,1,B32031,B32029,C32033,C32108,C32041,C32111,C32037,B32028,C32064,C32013,E32009,C32030,B32022,C32066,C32090,C32022,C32015,C32038,C32110,C32027,0.05756620626167526,0.6930382705959678,0.8731943859357783,0.9602388626866423,1.0021406586965111,1.2487743889975051,1.2900593532323374,1.3424869447302648,1.5773074167388659,1.6894714041923538,1.7010918395467292,1.785850096034108,1.8087274653022922,1.8389922731305142,1.9268807720036527,2.004734180068018,2.06687442736077,2.072814350069705,2.087063897368137,2.2774989013458278
23,Old Harbor Park,42.319906344500026,-71.04038230249995,1,C32090,C32013,C32014,C32064,C32052,C32033,C32016,C32017,C32051,C32022,C32029,C32108,C32091,C32023,B32031,C32028,C32024,C32015,C32053,C32061,0.29700569204017807,0.5844399455901838,0.6033593853400044,0.7761851409593593,1.0748346508278817,1.440338022380733,1.5464297772741782,1.5493960527242356,1.891882558822559,1.9235399618076428,1.9934478653345247,2.0640139637388506,2.1927828459282366,2.2255662016151394,2.2869676833111923,2.509477776218862,2.553615131186735,2.601793616228894,2.6137368932951794,2.6484588219251806
24,McConnell Park,42.30891298350005,-71.05142915899995,2,C32033,C32108,B32031,C32041,C32014,C32064,C32013,C32090,B32029,E32009,C32066,C32111,C32022,C32037,B32028,C32052,C32038,C32015,B32022,C32062,0.1081882129880498,0.4911780366077941,0.9523623284000243,1.1076924492267388,1.1493111656468122,1.173454840840914,1.1773754266929013,1.187856880204087,1.6016470378820498,1.9619420489010018,1.964279884676559,2.102099947439021,2.1654943428538687,2.1658105394846543,2.257177427169574,2.2747320186595323,2.480170612867626,2.5164452601265577,2.57853972327221,2.6360049347563566
25,Boston Common,42.355043019500044,-71.06566726199995,15,D32014,B32056,D32024,D32042,D32019,D32011,B32061,D32007,D32017,B32032,D32043,D32000,D32048,D32015,B32008,D32013,D32016,D32049,D32009,A32042,0.0176841575403655,0.04203407363679097,0.054178518058370304,0.10462384977196104,0.16066313955412478,0.1658521776819242,0.18090534456679133,0.2705308926168511,0.3084823386589415,0.3747053632523835,0.40095319770106896,0.43763268916125747,0.4419910008077215,0.453626153399083,0.45457248301004777,0.5249272635167251,0.5402878479942123,0.5507705950812193,0.5622831490344368,0.6039343696106518
26,Central Burying Ground,42.35288991900004,-71.06609636049996,9,D32042,D32011,D32019,D32014,D32007,D32024,D32048,D32043,B32056,D32015,D32013,D32049,D32017,B32061,A32042,C32025,A32010,C32057,C32000,B32032,0.11824570223907123,0.15986014147074087,0.23546052775134632,0.25388718624474954,0.30356657851476077,0.4422895780309155,0.44463577225902057,0.4509528507452037,0.48818650988208195,0.5299934310558774,0.5550758572773249,0.5719015736026889,0.5914618806740088,0.6687658230763843,0.7232651393391593,0.7646240950720581,0.8148569305291796,0.827273328840341,0.8348283436124564,0.8629347165174438
27,Public Garden,42.35406365850005,-71.06998497349994,10,D32007,D32024,D32017,D32042,D32011,D32013,D32049,D32019,D32014,D32048,D32016,D32043,D32045,D32005,B32056,C32003,D32000,D32015,B32061,C32000,0.012116832157436861,0.012134898508922758,0.05481078146701998,0.09478454750787248,0.2134332594577283,0.24317499628945977,0.322070787501112,0.41803627351931366,0.4259027882707992,0.49748346605145455,0.5488326337504058,0.5932361094567243,0.5992966688617494,0.6062659477152039,0.6263815016272872,0.6635733175402062,0.6820142156643015,0.7066916908773299,0.7259253697757416,0.7537045968590986
28,Granary Burying Ground,42.35734815300006,-71.06175088449996,8,B32056,B32061,D32014,B32032,B32008,D32009,D32000,D32019,D32057,A32042,D32024,D32015,D32010,A32026,A32010,D32011,A32013,D32042,A32053,D32016,0.01769851785966755,0.07791066572648113,0.23989229983689228,0.26196292058201887,0.31573745960863286,0.4229047448998317,0.46357331673738106,0.49398599704653584,0.5862216975644409,0.60839809598705,0.6278171316210921,0.6379209479253691,0.7046660780522762,0.7213853508089041,0.7281780402634231,0.7296204934223195,0.7339032106428124,0.742489279357555,0.790929398719867,0.8079964757862791
29,Phillips Street Play Area,42.36053411550003,-71.06731313549997,2,D32000,D32016,D32024,B32061,A32025,B32032,B32056,D32022,D32014,D32017,A32053,D32009,B32008,D32010,D32042,D32007,D32019,D32057,D32011,D32013,0.17000808319441485,0.3091655881252233,0.5221643009246763,0.5318879499173932,0.6059135373437834,0.6136869117373978,0.6204166502846749,0.623693236938116,0.6841539538435116,0.7014849532029133,0.7885674030504475,0.7960377369694552,0.807241644956381,0.9468931933785686,0.9524985619667719,0.9592439652688779,0.9655348391985903,0.983384540485694,1.0313704711051315,1.1358108326110856
30,Myrtle Street Playground,42.35919916450004,-71.06609477899994,5,D32000,B32061,D32016,B32056,D32024,D32014,B32032,D32017,B32008,D32009,A32025,D32022,D32019,A32053,D32042,D32007,D32011,D32057,D32010,D32015,0.22378630714437076,0.3812153778868512,0.4368969711213988,0.4408073729142846,0.4486563807250844,0.5048040685527267,0.506391674655091,0.6719634524902035,0.6816430814914138,0.7014049651127829,0.7212291092321543,0.7440258693073782,0.7902952740557228,0.8105719055085479,0.8179303979165566,0.8549032400439718,0.8839208749271292,0.8913152077431113,0.8993504701012128,1.0156910771230323
31,Copley Square Park,42.35001045200005,-71.07619749699998,9,D32005,D32045,C32003,D32013,D32046,D32049,D32007,C32008,C32007,C32077,D32017,D32042,C32000,D32011,D32024,C32060,D32048,B32018,A32009,B32005,0.0233376742837563,0.11977835642904083,0.15838026257236834,0.17774133111576343,0.19825555231945208,0.2600128964786418,0.4321250787387631,0.4513740914497045,0.45606713670645127,0.5281541267024491,0.5908754635293659,0.6324297613119065,0.7001649375292829,0.7443226771756491,0.7596589517596896,0.7992008215478306,0.8283969116894702,0.8453017205969404,0.906442363238284,0.9827407150971739
32,Clarendon Street Playlot,42.35279916350007,-71.07658285199997,7,D32045,D32005,D32013,D32046,D32017,D32049,D32007,C32003,C32008,D32024,D32042,C32007,D32011,C32077,D32016,C32000,D32048,B32018,D32014,D32019,0.20288144401296676,0.3006051986505042,0.30219422511087274,0.40336103275379465,0.4078103429232031,0.4740888598352358,0.48654977756162215,0.5012482387089074,0.6280861348301138,0.6410725811243106,0.7065287875521474,0.748451433587163,0.8430827859703399,0.871411962898957,0.9672983321466075,0.9804770856232728,0.995764049154344,1.0104780441671724,1.0975249732381518,1.123279895691403
33,DeFilippo Playground,42.36653117450007,-71.05697828849998,2,A32053,D32010,D32006,A32025,D32022,D32057,D32021,D32009,B32032,B32008,D32039,B32004,D32000,B32061,A32013,D32038,A32033,D32008,B32056,D32020,0.2512921850865168,0.3595088905231999,0.533988596263132,0.5738966677569428,0.5863025457556663,0.6019861649644936,0.6157605308382481,0.624615085406554,0.7319619497286414,0.7910330974564032,0.7983977196559895,0.8068741279052222,0.8746132466316968,0.9192584808433679,0.9501404506181631,1.0564956178424043,1.0961246164570373,1.1031010522542246,1.1129770033632933,1.1587690847136254
34,Copp's Hill Burying Ground,42.36735748150005,-71.05578552599997,3,A32053,D32010,D32006,D32021,A32025,D32057,D32022,D32039,D32009,B32004,B32032,B32008,D32000,D32038,A32033,A32013,B32061,D32020,D32008,B32056,0.357665328829588,0.43811417862606555,0.48702887627708025,0.5388296298308934,0.665502895099973,0.6685759054267522,0.676133508818042,0.6922207574685568,0.722272999841746,0.8071716307891447,0.8483068467873585,0.8862922902083105,0.9782740022396559,0.9838577487926783,0.9870873138262403,0.9874983769215391,1.0395267995016735,1.0864678698266819,1.1313576001084293,1.2297206843765482
35,Copp's Hill Terrace,42.36780996600004,-71.05531743649996,1,A32053,D32010,D32006,D32021,D32039,A32025,D32022,D32057,D32009,B32004,A32033,B32032,B32008,D32038,A32013,D32000,D32020,B32061,D32008,A32057,0.4518022555803411,0.5283749291805931,0.5393921921287764,0.5625490774034966,0.6735918196992363,0.7399054948229066,0.7480197021104812,0.7576216627527607,0.8122778835222297,0.878696345294427,0.9349722569082689,0.9353841973269937,0.9764916328467542,1.0079774194165774,1.0701153015754916,1.070785717792427,1.1104394852377337,1.1256008185173716,1.2109778755421576,1.225548128954266
36,Foster Street Play Area,42.36743203650005,-71.05406256899997,1,D32006,A32053,D32010,D32021,D32039,D32057,D32009,B32004,A32025,D32022,A32033,B32032,B32008,A32013,D32000,D32038,A32057,B32061,D32008,A32030,0.46049675043629473,0.5142367258827906,0.5249578300989287,0.6953449265920608,0.7299056777212952,0.7385633321343554,0.8156505772062038,0.8165044689316169,0.8496763394487736,0.8607874083460347,0.8781774443165519,0.955161402009313,0.9757588043904762,1.0264618304719932,1.137185568302093,1.1393411879413382,1.1395991929962026,1.1488730249417882,1.1602512622850274,1.1746883731770772
37,Charter Street Park,42.36680027950007,-71.05329171699995,2,D32006,D32010,A32053,D32057,B32004,D32009,D32021,D32039,A32033,A32025,D32022,B32032,B32008,A32013,A32057,D32008,B32061,A32030,D32000,A32031,0.36546712447998425,0.4679696393756361,0.5223002855481157,0.6668523496681888,0.7243146466842715,0.7593693504152795,0.7890865724100808,0.7975343480637209,0.8411491216078667,0.8887444175896365,0.9026525873426162,0.9113954572162932,0.9150331040605594,0.939935398954651,1.057740663455452,1.0708302563519745,1.1076442291572517,1.1118466486377596,1.1369463332198015,1.1566780081394814
38,Paul Revere Mall,42.36580588250007,-71.05369996599998,3,D32006,D32010,A32053,D32057,B32004,D32009,D32021,A32013,B32008,B32032,A32025,D32022,D32039,A32033,D32008,B32061,A32057,D32000,A32030,A32026,0.24905020232647063,0.36929330985201647,0.44034678249878867,0.5449315249950505,0.5894200682677291,0.6557554127785551,0.7941578697118697,0.8037062493159176,0.8044762158423978,0.8169440965489921,0.8173801159861568,0.8328084834582049,0.8748973637635581,0.9234689630953613,0.9340254795703764,1.0137717787238913,1.0491265791436544,1.0523284874515002,1.1491297607688609,1.1879544735359506
39,Polcari Park,42.36503583250004,-71.05445404199995,4,D32010,D32006,A32053,D32057,D32009,B32004,B32032,B32008,A32013,A32025,D32022,D32021,B32061,D32008,D32000,D32039,A32033,B32056,A32026,A32057,0.24888094982252357,0.3036876573667216,0.3760415337761621,0.4555362241589167,0.5401095125631881,0.5919674947276232,0.6960237353255687,0.696269368517013,0.7628589685958151,0.7853988051443939,0.8053461471434616,0.8797629515450279,0.8929048501899428,0.9073502941683018,0.9540479330668151,0.9817386013786985,1.0250269804093073,1.0702344802849848,1.1301053192374266,1.139675922526603
40,Cutillo Park,42.36355771050006,-71.05638394049998,6,D32010,A32053,D32057,D32009,D32006,B32032,B32008,B32004,A32013,A32025,B32061,D32022,D32000,D32008,B32056,D32021,A32026,D32014,A32042,D32039,0.059872511360991594,0.2570898451918154,0.30353419700345247,0.33914905862996025,0.43101700411830624,0.4852247921715954,0.5021165466270141,0.5774887618439807,0.6669646810236943,0.6684803749454946,0.6819682498702029,0.6936097456906346,0.7546923997415017,0.8263770305483754,0.8613527864468611,0.9493188379057369,0.9960313186610827,1.0951933450871398,1.153421094389182,1.1561498762016216
41,City Hall Plaza,42.36050201350005,-71.05893443449995,10,B32032,D32009,B32008,B32061,D32057,D32010,B32056,A32053,D32000,A32013,D32014,B32004,D32006,D32008,A32025,A32026,D32022,A32042,D32019,A32010,0.01164944899548288,0.060148445718970295,0.08072190644300904,0.18772389613531085,0.20156710433179298,0.20232857683947272,0.35503192766721314,0.3592119184111407,0.42395835245352664,0.4976354321371198,0.5890801473165183,0.5976736819069681,0.6322815297353725,0.6526097962603303,0.6568633594849684,0.6761057484872494,0.6878791190909016,0.7431067116801987,0.819986678448507,0.848667812443465
42,Norman Leventhal Park,42.35627479650003,-71.05557483799996,11,A32026,B32008,A32042,A32013,D32008,A32010,D32009,D32057,B32056,B32032,B32061,D32015,B32004,D32014,C32036,D32010,D32019,D32006,D32043,D32000,0.21814500485906269,0.27005011318404387,0.317901375966318,0.32493259039393113,0.3731339682975838,0.3939455012386689,0.42278358585235487,0.4323827419632575,0.45444209058187096,0.4548126007263851,0.4694306476892272,0.5746980600463513,0.5940821962934428,0.619391164477724,0.6485236206573296,0.6650169132065794,0.6859923598408589,0.8795058509511731,0.87961189042798,0.9039685196802848
43,Angell Memorial Square,42.35709628150005,-71.05608246699995,10,B32008,A32013,A32026,D32009,D32057,B32032,D32008,B32061,A32042,B32056,A32010,B32004,D32010,D32014,D32015,D32019,C32036,D32006,D32000,A32053,0.21434531120953185,0.3347424010207315,0.33809154835999433,0.3634298764924003,0.388273964666089,0.4063731501162773,0.428738633775676,0.43988811909500536,0.4409105696076971,0.448213033660413,0.528382640102287,0.5914928624785987,0.6138591147866477,0.6245282267789953,0.6691418460643469,0.7302698160424055,0.7614778236182317,0.8541380655687467,0.8651652192278795,0.8664409599114544
44,Union Street Park I,42.36101105050005,-71.05719540499999,8,D32009,D32057,D32010,B32008,B32032,A32053,B32061,A32013,B32004,B32056,D32006,D32008,D32000,A32026,A32025,D32022,D32014,A32042,A32010,D32019,0.034762641882372866,0.141344775100983,0.16957451170051194,0.1749038102553687,0.23296971373810083,0.38846183386572175,0.41387677702263936,0.47110387143777294,0.5363548404631787,0.5633961456021175,0.5867407443454334,0.634102703588596,0.6467974875521846,0.7148250928922678,0.728692835819936,0.7582587072789303,0.7971078627287368,0.8325715821493984,0.9253520910609889,1.004727123775707
45,Langone Park,42.36865442750005,-71.05613505699995,2,D32021,A32053,D32039,D32010,D32006,A32025,D32022,D32057,D32038,D32009,A32033,B32004,D32020,B32032,B32008,D32000,A32023,A32013,D32023,B32061,0.4286168896619363,0.45825751849998236,0.567370999386441,0.6078873350836757,0.6169296444477663,0.6859514115231216,0.6878626122879626,0.8401574035830554,0.8738254718704861,0.8834798033691651,0.9260389642941617,0.9623436689276447,0.9764230359879693,0.9812445887838083,1.0500172026041357,1.061364349847853,1.1474483787307819,1.1553233523078146,1.1625098123435218,1.1625417017203958
46,Prince Street Park,42.36802855300007,-71.05789255349995,3,A32053,D32021,A32025,D32022,D32010,D32039,D32006,D32009,D32057,B32032,D32038,D32000,B32008,D32020,B32004,B32061,A32033,A32023,A32013,B32056,0.2894819785491908,0.4249888869207513,0.4985867676413797,0.5029562542438463,0.5280144808123134,0.6196336723209114,0.6959990404124143,0.7620017097290968,0.7710626567604711,0.8330758467770845,0.8696360127009418,0.8706931429490145,0.9271911633839043,0.9722518230611006,0.9954965585382719,1.004229470855567,1.073529527518123,1.0906687825741468,1.1319136837593486,1.2042308417061924
47,Rachel Revere Square,42.36355583750006,-71.05351355449997,6,D32006,D32010,D32057,B32004,D32009,A32053,A32013,B32008,B32032,D32008,B32061,A32025,D32022,A32026,D32000,B32056,D32021,A32033,A32057,D32039,0.21031798867289578,0.21385908298676212,0.33337060107264865,0.4152132572735782,0.46578291465898797,0.48850931573738327,0.5998222307681025,0.6019704026301157,0.6490196053575699,0.7376030321108605,0.8432405548803732,0.906266069464084,0.9295707558204263,0.9769421706163337,0.9908254442374566,1.0023170041042968,1.0681158199394245,1.096993310908503,1.1042838839651825,1.1671268399479526
48,Tai Tung Park,42.348302499000056,-71.06152537599996,7,D32043,C32025,D32048,D32015,C32057,D32019,D32011,C32035,C32009,D32042,C32053,A32010,A32042,C32000,D32014,D32007,C32024,D32049,B32056,D32002,0.12443946882900644,0.2952095821816231,0.32458159223633165,0.37783813989698034,0.38737551210274435,0.45802164291013175,0.4921286592989494,0.5045914778852663,0.5733625240940576,0.6375974795004071,0.6409284686812771,0.6453928360022017,0.651088445630325,0.731016719899813,0.7487592948249753,0.834723420470286,0.8568649659590818,0.8966784074675372,0.9248557887016834,0.9567286906789184
49,Leo F. McCarthy Playground,42.37944579850003,-71.06837900249994,4,A32022,D32036,D32060,D32020,A32023,D32038,D32037,D32053,D32021,D32039,D32022,A32025,D32023,A32053,D32000,D32016,D32010,A32033,D32006,B32032,0.009491704528296709,0.20592867446252722,0.3442502634939299,0.4833056901540264,0.5386368989365565,0.5858661590504611,0.60572447389699,0.7466921560874391,1.0313283745950292,1.227897792296258,1.4809460799721854,1.5101195557148879,1.5610297618317321,1.742684038651823,1.978239068385338,2.025928350458136,2.057665949593853,2.1761070295173544,2.2087828292576153,2.2361012167564214
50,City Square,42.371697128500045,-71.06188031799996,3,D32021,D32038,D32020,D32039,A32023,D32022,A32025,A32053,D32037,A32022,D32010,D32000,D32036,D32006,D32023,D32009,D32060,B32032,D32057,D32016,0.08016931951392713,0.3471111436248871,0.4481518133504812,0.5899326169554759,0.6111195284087553,0.6311067823522766,0.6510300593603271,0.7602492635691906,0.9317824423161482,0.9409957530850807,1.0610992855178536,1.1468759119050644,1.20891116723208,1.2265089681164172,1.247504606318106,1.2632405121630899,1.2721445398374827,1.2870051997654786,1.301005195197662,1.386265303894284
51,John Harvard Mall,42.37263334350007,-71.06256813299996,3,D32021,D32038,D32020,A32023,D32039,D32022,A32025,A32022,D32037,A32053,D32036,D32060,D32010,D32000,D32023,D32006,D32009,B32032,D32057,D32016,0.15585808423867964,0.21736688107280222,0.31488029595161465,0.5062882602387446,0.6184407135457605,0.7325710800432997,0.7536162757540131,0.8032773357106715,0.8452844652243193,0.866258506938834,1.0709327344094883,1.1333295237086116,1.1619193786483404,1.2506205518097424,1.253679976123674,1.313162769025603,1.369038851407559,1.3948327990624014,1.4029448029447242,1.4775264530669074
52,Paul Revere Park,42.37009508450004,-71.06240072799997,4,D32021,D32022,A32025,D32038,A32053,D32020,A32023,D32039,D32010,D32000,A32022,D32009,D32006,D32037,B32032,D32057,D32016,B32061,B32008,D32036,0.16945492753184377,0.40106822389808633,0.42309146230209677,0.47102525523063377,0.5494926594522922,0.5686371493973222,0.6198449291184984,0.6743745888164687,0.8555330373582831,0.9207688281039733,1.0496725870497883,1.052497532165163,1.0587177790242932,1.0699277877276607,1.0703264503198509,1.0935236511275517,1.1565113004474783,1.206574037119225,1.2092706947179535,1.3157486572391317
53,Charlestown H.S. Athletic Fields,42.38092118150007,-71.05754797449995,2,D32037,D32023,D32039,D32020,A32022,D32038,D32036,D32021,A32023,D32060,D32053,A32033,A32036,A32041,D32022,A32025,A32053,A32031,A32030,D32006,0.0024220748939899716,0.4706554091443759,0.6328836145818781,0.6333068349330262,0.6593058603015591,0.6719965559981633,0.8006903568634811,0.8847581207324252,0.9867792024546608,1.0011468629126907,1.2467047876283153,1.305307083430351,1.3094077859949695,1.3346326885445343,1.604568228192279,1.6248963506989165,1.6669894519316748,1.673038166028704,1.706225264427098,1.792471354885926
54,Ryan Playground,42.38608888650006,-71.07126612149997,2,D32053,D32036,D32060,A32022,D32037,D32020,A32023,D32038,D32021,D32039,D32023,D32022,A32025,A32053,D32016,D32000,A32033,D32010,A32036,A32041,0.20466803352523702,0.4453137209472781,0.5035530657329516,0.7067379757975278,1.017598989869699,1.1969547387260588,1.20143418108893,1.299257039975514,1.7423596411025617,1.8468136752758268,1.9457394262820935,2.1802187557835904,2.210236658009889,2.4608098166483674,2.6438959134771216,2.659919049081683,2.740940415772188,2.77688476630686,2.788214461422165,2.806732560462499
55,Barry Playground,42.37935769900005,-71.05344189749997,1,D32023,D32037,D32039,D32038,D32020,D32021,A32022,A32033,A32036,A32041,A32023,D32036,D32060,A32031,A32030,A32053,D32006,D32022,A32025,A32049,0.3257414706909816,0.5147489618830243,0.5270280100206363,0.9025461517277497,0.919612846591128,0.9422975524023781,1.1588891432030677,1.166896985239009,1.178853869023441,1.1872810771301139,1.3229212005062378,1.3381653307740624,1.5272042008944562,1.5383153692784532,1.569948352288873,1.6320159070648703,1.6653179525906212,1.6858850294192846,1.7007826599971543,1.7196142549514768
56,Doherty Playground,42.38235938450006,-71.06754656849998,3,D32036,A32022,D32060,D32037,D32053,D32020,D32038,A32023,D32021,D32039,D32023,D32022,A32025,A32053,D32000,A32033,D32010,D32016,A32036,D32006,0.21383540892986944,0.29567538668730103,0.4301836502150487,0.5603248729056691,0.6107112890934211,0.7000498505629974,0.798273895434224,0.8335884541212925,1.2292207522572176,1.3327679286136822,1.5348321439790518,1.75193768441106,1.7802381549876547,1.9821541638674822,2.2576472990082563,2.26559039485893,2.2829082238608724,2.3207103919548855,2.3528881212582347,2.393455486839987
57,St Francis De Sales Cemetery,42.38161693450007,-71.06570777899998,3,A32022,D32036,D32037,D32060,D32020,D32038,A32023,D32053,D32021,D32039,D32023,D32022,A32025,A32053,A32033,D32010,D32000,A32036,A32041,D32006,0.2989107049241508,0.34937935308160695,0.4141682470707048,0.5597719508984554,0.5984886554695252,0.6909749818604678,0.7985554502422095,0.8068317153721475,1.1079896603475008,1.1862770270927134,1.3911482878429926,1.6695981573772878,1.6969086035217336,1.8754471920097935,2.116619707967848,2.167691618112771,2.182394874416676,2.2068295169253407,2.253894905531952,2.2623216254050926
