,SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,Weighted Roundtrip Ratio,Daily Roundtrips
206,207,Hancock Woods I,42.298017673500055,-71.16156131549994,0,C32085,C32086,C32087,C32059,C32047,C32046,C32048,C32089,D32052,E32010,1.088926282982483,1.3201368896368224,1.8793343386679733,2.0917040247487155,2.7070671560645154,2.7080036658482225,3.059874325599391,3.452461698406762,3.622183479922725,3.6245303292117206,0.0,0.0
207,208,Sawmill Brook/Brook Farm,42.286985300000055,-71.18086813899998,0,C32087,C32086,C32085,C32059,C32046,C32047,C32048,C32079,C32089,C32106,1.344399131060025,1.3506347755864407,1.5309535555767897,2.901932729851053,3.602775330507053,3.6354108259200673,4.199633798498315,4.653698697056416,4.678182694559652,4.887475951507753,0.0,0.0
208,209,Congregation Mishkan Tefia Cemetery,42.26056435800004,-71.16486149699995,0,C32087,C32086,C32085,C32104,E32013,C32059,C32106,C32046,E32014,C32047,1.7164418690066594,2.3624840558369926,2.8259654561634844,3.2468841377095763,3.387667907657812,3.4940478972442315,3.721066680323884,3.97409393822382,4.051334481212352,4.059240998008667,0.0,0.0
209,210,Draper Playground,42.26013851600007,-71.16063448499997,0,C32087,C32086,C32085,C32104,E32013,C32106,C32059,E32014,C32046,C32047,1.8280698630189132,2.4249341605386467,2.868743353143665,2.912479100701744,3.0509302022569265,3.4170668374869746,3.4444576326060057,3.7193482533274502,3.8744875814372968,3.962795584904516,0.0,0.0
210,211,Westerly Burying Ground,42.28153211850005,-71.15879891749995,1,C32086,C32087,C32085,C32059,C32046,C32047,C32048,C32079,C32106,C32089,0.1639408586669198,0.5689892342214792,0.6670320360701815,1.8502485332664744,2.5291712448739765,2.5847214207525946,3.2935874060749537,3.418239297543171,3.5290430669917163,3.836717690461725,0.1983769161406672,0.1326100060277275
211,212,Piemonte Park,42.29105696250005,-71.16355455899995,0,C32085,C32086,C32087,C32059,C32046,C32047,C32048,C32089,C32079,E32010,0.978964389093422,1.0405826457079723,1.4887408270712288,2.263708834123688,2.9512600571183056,2.973499517835407,3.482098790480037,3.942684020126795,4.074962437136604,4.191892930287449,0.0,0.0
212,213,Duffie Square,42.28498443850006,-71.15303207499997,2,C32085,C32086,C32087,C32059,C32046,C32047,C32048,C32079,C32089,C32106,0.1418846697620145,0.4212917456957042,1.189319333266914,1.343050522968516,2.0419287845244734,2.0869962846753523,2.751579644643459,3.047285893441813,3.2831994108975806,3.3460252110657733,0.14435695538057738,0.23206751054852315
213,214,St Joseph's Cemetery,42.29056940400005,-71.17986524949995,0,C32087,C32086,C32085,C32059,C32046,C32047,C32048,C32089,C32079,B32035,1.059024921997885,1.268134735503314,1.3705834181481846,2.697718721541293,3.3902484927335075,3.4150278705226604,3.931362421748644,4.390096849523624,4.4937140383958365,4.584188292536977,0.0,0.0
214,215,Allandale Woods I,42.29626449000003,-71.13899754299996,0,C32085,C32048,C32059,C32047,C32046,C32089,C32086,E32010,D32052,E32001,1.0374412173525742,1.0520196947908995,1.05940116718639,1.1844958348021275,1.2534951712242328,1.3581771097198132,1.5435090655068158,1.5547158827432854,1.6936461399926452,1.924171356892548,0.0,0.0
215,216,Allandale Woods III,42.29974676050006,-71.13860656549997,0,C32059,C32048,C32047,C32046,C32085,C32089,E32010,D32052,E32001,C32086,1.2864039563220682,1.3476477321996336,1.4107884305314604,1.4675201606104988,1.5559874795740438,1.6033985817597614,1.722974251601492,1.7560662307834298,1.9302316033328373,2.0619979824457646,0.0,0.0
216,217,Bellevue Hill Reservation,42.27519505200004,-71.14358911299996,0,C32059,C32086,C32085,C32087,C32046,C32047,C32106,C32079,C32048,E32014,1.1159729547115815,1.22182203027654,1.290683717892365,1.475239268513418,1.5305663446765692,1.6166405006170994,1.9792071448526345,2.043671845030185,2.4391872734192823,2.4952814403309413,0.0,0.0
217,218,West Roxbury H.S. Athletic Fields,42.282564756000056,-71.17592646299994,0,C32087,C32086,C32085,C32059,C32046,C32047,C32048,C32079,C32106,C32104,0.9594642965157724,1.438130540558452,1.8533436382410955,3.179550033079198,3.868259261696622,3.920288852663128,4.597979407591415,4.748098879820535,4.748548620787685,4.952458386343303,0.0,0.0
218,219,Ramler Park,42.34255462750005,-71.10074200399995,4,B32015,B32006,B32020,B32034,B32058,B32003,A32008,A32004,B32021,B32033,0.1553011699137793,0.2452822638312346,0.3269927879417271,0.333015730440947,0.5063401375602077,0.5687563442687674,0.6173672074265774,0.6198929251385736,0.6358827621017661,0.6572213975265878,0.030513888096731834,6.127185051235675
219,220,Fernald Rock,42.31001151750007,-71.06717262649997,2,B32031,B32029,C32033,B32028,C32111,C32037,C32041,C32108,B32022,C32064,0.2827427751610265,0.4625853445671058,1.0834665959008674,1.14839328723622,1.1761824729738497,1.18661737428281,1.259886791204042,1.2641343099807834,1.517500523444532,1.5998079985914728,0.08152806894945258,0.5274261603375526
220,221,Nashua Street Park,42.36759282250006,-71.06694068599998,2,D32022,A32025,D32021,A32053,D32000,A32023,D32016,D32038,D32020,D32010,0.2281389896091253,0.2589805686731945,0.5940780823750201,0.6202483103465438,0.67883495745984,0.7068277031330349,0.731935217395924,0.7554800095823456,0.826164820029185,0.964033710587107,0.021488069477605027,2.663652802893307
221,222,Chestnut Hill Reservoir,42.33549035050004,-71.15897143499996,2,B32035,D32033,D32029,D32054,D32028,D32031,D32034,A32017,A32001,D32001,0.1725865721070325,0.3207100528125455,1.0695917501398322,1.2080654647881497,1.2299334727076978,1.3436061234894991,1.638857535370816,2.157864225827144,2.1958735676428844,2.204534476046908,0.12041884816753926,2.2875226039783
222,223,Penniman Road Play Area,42.35529189000008,-71.13703386099996,2,A32001,A32045,A32005,A32017,D32034,D32001,D32035,A32040,A32012,D32054,0.1644283248143642,0.3755643320948604,0.6444355751674086,0.7131171473233593,0.7549203417984369,0.7959928031488279,0.810849741470013,0.8341640699314554,1.1132520332382292,1.1291402288446666,0.03605075067619657,1.6630500301386375
223,224,O'Day Playground,42.34072794700003,-71.07532685249996,6,A32009,C32060,C32006,C32077,C32093,C32004,D32002,C32056,C32063,D32059,0.1057930530563212,0.188864811951512,0.2314446381278035,0.4174739388881197,0.4518611141268228,0.4805630843546351,0.5016401526811709,0.5526091537911132,0.6278522595341606,0.6551495833669251,0.027056555365453712,5.485834840265209
224,225,Fan Pier Plaza,42.35465239550007,-71.04696095849997,7,C32036,A32000,C32034,D32008,B32007,A32026,C32107,A32013,A32010,B32004,0.1078286548999775,0.1780701909175142,0.3213112644278396,0.3670031212604636,0.3679044431054248,0.399879369751682,0.4946408205572252,0.5305615811361508,0.6329153274084003,0.6704165038876909,0.02927591070431771,8.282700421940909
225,226,Children's Wharf Harborwalk,42.352083502000056,-71.05000576649996,7,C32036,C32034,A32026,A32000,A32010,B32007,C32107,D32008,A32042,D32018,0.1425660959097891,0.3398533409839439,0.3706006646562379,0.4289186184506929,0.4294464040171036,0.4486037816905185,0.4806173667341941,0.5190135760652208,0.5287650752782375,0.5917280671427018,0.024538646753805213,8.701627486437594
226,227,Martin's Park,42.35284502400006,-71.04915491449995,8,C32036,C32034,A32000,A32026,B32007,C32107,D32008,A32010,A32042,A32013,0.0385654727697764,0.2849098819151712,0.3337944203242849,0.364901759774112,0.3865790195176068,0.4419414731276346,0.4460161776883403,0.4816203529199377,0.5657276924121318,0.5943952371452069,0.02542590862910263,10.099457504520773
227,228,Braddock Park,42.344370176500064,-71.07878622349997,7,C32077,C32007,A32009,C32060,C32003,C32004,C32063,C32008,D32046,B32005,0.1729519326685163,0.2444658783200055,0.3349283583743934,0.3872257513641118,0.4369131211410895,0.4488870914654383,0.49970625677241,0.5346538052201825,0.5517447560992708,0.5586031295589631,0.026644476345585096,6.986738999397217
228,229,Veterans Park II,42.372075268500055,-71.04040063549996,6,A32036,A32031,A32033,A32030,A32041,A32049,A32032,A32057,A32044,D32023,0.127024750290507,0.2729056725430667,0.3258500081201783,0.3420530456758628,0.368707568966057,0.416188979616758,0.6476004856605937,0.6901767360918126,0.7389554045085795,0.9730642907126682,0.1503076538837045,5.985533453887882
229,230,East Boston Piers Park,42.36431757750006,-71.03651282049995,4,A32057,A32044,A32030,A32031,A32050,A32049,A32033,A32036,A32032,D32006,0.2076343612856739,0.3459433129048824,0.3937963561258377,0.4486693570377624,0.5192963857911422,0.5445682693928869,0.7905586369058348,0.8867435258070923,0.9905650222653049,1.0640907114304363,0.1594084613416817,3.94394213381555
230,231,Caldwell Street Play Area,42.38537606700007,-71.07784414849996,1,D32053,D32060,D32036,A32022,A32023,D32037,D32020,D32038,D32021,D32039,0.2351941536265989,0.6971333713284843,0.766064089070186,1.0296053671170131,1.4321015397991843,1.5153722217708447,1.5256132892878893,1.627473350985727,2.0720426640214717,2.2612387892367374,0.023795315530359504,0.19228450874020464
231,232,L Street Beach,42.32904209250006,-71.03522588299995,0,C32017,C32051,C32016,C32052,C32023,C32090,C32091,C32013,C32029,C32064,0.7098158505754281,0.8124747231028746,1.033814654736519,1.0964704788127528,1.097705541066883,1.2947861317471254,1.3865045019597286,1.4819761303895465,1.5864118389346924,1.6332609656896515,0.0,0.0
232,233,M Street Beach,42.33078664750005,-71.03003129949997,2,C32051,C32023,C32017,C32016,C32020,C32052,C32021,C32091,C32090,C32013,0.1714652521408802,0.4999876180651005,0.800687183017632,1.2610722684018962,1.3803858632960162,1.4141106160536814,1.42707977089322,1.4341005354334078,1.523535026630498,1.78313107471519,0.27370085632999414,11.684749849306812
233,234,Stonehill Park,42.254873129500055,-71.14102312899996,0,C32104,E32013,C32106,E32014,C32087,C32079,C32086,C32059,C32085,C32046,1.3463668580887913,1.5191338626692752,2.302769595199241,2.4134127926577493,3.0822638011861416,3.3081508213248143,3.343395723090092,3.48865055601004,3.608722797495582,3.628286332948667,0.0,0.0
234,235,Strandway/Castle Island,42.334917663000056,-71.01801640249997,2,C32023,C32051,C32020,C32017,C32021,C32091,C32016,C32032,C32028,C32052,0.020218838736221,0.0510582872211247,0.9595994820617316,1.0633864336088237,1.1137188965904077,1.4755232839128305,1.660359611553846,1.722636311874741,1.9303933748801767,1.9916465428934595,0.27370085632999414,11.684749849306812
235,236,Marine Park,42.33596531400005,-71.02354382249996,2,C32023,C32051,C32020,C32021,C32017,C32091,C32032,C32028,C32016,B32014,0.0,0.0096288047832017,0.7672730924022935,0.8987912167774882,1.143449867793203,1.2842566911170497,1.502564893248463,1.7244709353382084,1.7575624096755194,1.8002381165447396,0.27370085632999414,11.684749849306812
236,237,UMass Harborwalk,42.31236661400004,-71.03951999749995,1,C32014,C32090,C32033,C32013,C32064,C32108,B32031,C32052,C32041,C32022,0.0742977211242266,0.5010916959065725,0.6817792009894602,0.8434620867935783,0.9610519387688152,1.2258645070503995,1.6547519057847238,1.82908074471988,1.9003457841948173,2.204552665148288,0.2550626243708299,1.313441832429174
237,238,Malibu Beach,42.30853351400006,-71.04588314949996,1,C32033,C32108,C32014,C32090,C32013,C32064,C32041,B32031,C32066,B32029,0.4729850117159968,0.5241805468440778,0.5359733653082652,0.6694619107883341,0.9265159778718716,1.0328834081451237,1.1863816744489062,1.3006852766364485,1.8638233903745332,1.9511766537297184,0.122948312773983,0.7269439421338152
238,239,Victory Road Park,42.29745540750005,-71.04576682999996,0,C32108,C32041,C32033,C32066,C32040,E32009,C32014,B32031,C32062,C23109,0.8072206630435895,1.134102356604309,1.4246582602623876,1.4810793503062565,1.6349062383727162,1.680704563229992,1.68769724397706,1.8014932368144263,1.9168033903116777,2.1909478061207004,0.0,0.0
239,240,Parkman Memorial,42.31626677400004,-71.12395426399996,0,E32001,D32052,E32003,E32005,D32040,E32007,D32041,E32010,E32012,E32004,0.745551938996598,0.984421031689612,1.2055553923301736,1.266535278131405,1.4271114072178637,1.4411227463452934,1.5123550677325457,1.5408453384742646,1.904315158424273,1.9532969619598008,0.0,0.0
240,241,West Roxbury High School Marsh,42.28238222350004,-71.17352590499996,0,C32087,C32086,C32085,C32059,C32046,C32047,C32048,C32079,C32106,C32104,0.7336785270226857,1.148170478896668,1.5519634039470638,2.8874875667125828,3.5785264834637043,3.629276756929236,4.299658454904132,4.474603947862981,4.503564571608493,4.759961536683856,0.0,0.0
241,242,West Roxbury Parkway,42.28646082800006,-71.14433320149996,1,C32085,C32086,C32059,C32046,C32047,C32087,C32106,C32079,C32048,C32089,0.4267742538197062,0.7962876298202695,0.8415619364341087,1.3708531511268267,1.449697662993411,1.4697694202333216,1.926396086924687,1.9494986677074355,2.002794821699009,2.4109700492000616,0.1059050064184852,0.09945750452079563
242,243,Florida Street Reservation,42.29159218500004,-71.06001425349996,2,C32066,E32009,C32062,C32041,C32040,C32038,C32055,C23109,C32108,C32110,0.1943928705569753,0.4503058330628411,0.6816400286492089,0.8131429891648476,0.9693619017239228,0.9697840995889262,1.018811040056038,1.2513987868444556,1.3573117025086718,1.4532002424895742,0.11245888157894732,0.32971669680530424
243,244,Tenean Beach,42.29128856750003,-71.04297528499998,0,C32040,C32108,C32041,C32066,E32009,C32062,C23109,C32033,C32014,C32038,1.2609561954872188,1.3768654018145672,1.495117674465735,1.5020636446855802,1.7542097873525402,1.8172050877518893,1.8523910719049437,2.0384429519565552,2.156277642204653,2.277393500549449,0.0,0.0
244,245,Cedar Grove Cemetery,42.27643328150003,-71.05886826249997,2,C23109,C32040,C32062,C32055,C32066,E32009,C32103,C32038,C32110,C32041,0.0898264632516184,0.2998577687424965,0.7698640773442004,1.3027460927511318,1.3376094525314752,1.5443107404204668,1.5496999640881393,1.5700920269602612,2.085263271090617,2.1853312534226226,0.415825870082757,1.1054852320675104
245,246,Martini Playground,42.24469211750005,-71.12707176849997,0,C32104,E32013,E32014,C32106,Z32999,C32045,C32079,C32044,C32050,C32046,1.0174522566815625,1.1830183113290371,2.218259299957261,2.46227661508198,3.5125526618543863,3.5721173658146133,3.6660298011687815,4.102878678589642,4.365913254324575,4.422885144373423,0.0,0.0
246,247,Reservation Road Park,42.24930850450005,-71.12910025099995,0,C32104,E32013,E32014,C32106,C32079,Z32999,C32045,C32044,C32046,C32059,0.5319509351617293,0.7329642558342763,1.8131949949371464,1.9769923459509664,3.168827888086389,3.228803885508545,3.3447746397573708,3.799883685032986,3.8739862762687136,3.940804244184237,0.0,0.0
247,248,Colella Playground,42.24456375500003,-71.13457238899997,0,C32104,E32013,E32014,C32106,C32079,Z32999,C32045,C32087,C32086,C32059,1.4382711461227715,1.642145305445842,2.722633827123656,2.8608661078895654,4.0328137756222935,4.118583902362621,4.210773323025313,4.334546045142332,4.610634237376579,4.61436051974766,0.0,0.0
248,249,Neponset Valley Parkway,42.23990133300006,-71.12968269199996,0,C32104,E32013,E32014,C32106,C32079,Z32999,C32045,C32087,C32086,C32059,1.433168589471946,1.6389794758971643,2.7132658518102324,2.8461399020456173,4.012931410801071,4.064716325979763,4.137349261857039,4.255223355836027,4.549399445310575,4.572738811022015,0.0,0.0
249,250,Dooley Playground,42.254240655000046,-71.13442888299994,0,C32104,E32013,C32106,E32014,C32079,Z32999,C32087,C32059,C32046,C32086,0.7993157906741071,0.9872034999123976,1.9596551285659407,1.9686980056572647,3.0703866914293427,3.481568165628212,3.48161317962501,3.545120829557713,3.578487395312455,3.65268179194535,0.0,0.0
250,251,Stony Brook Reservation I,42.26097330300007,-71.13734439349997,1,C32104,E32013,C32059,C32106,E32014,C32046,C32086,C32085,C32047,C32087,0.446347716793653,0.5240412416221472,1.2419784800487612,1.34697638353701,1.359949407492728,1.558254582176057,1.6206934749523962,1.628291389091395,1.6477195364351716,1.6890686749163646,0.3080213903743315,0.08679927667269438
251,252,Patrick J. Kelly Park,42.37546930700006,-71.05755127949996,3,D32039,D32021,D32038,D32020,D32037,D32023,A32023,A32022,A32053,A32033,0.2416998799517962,0.4448837385520086,0.4946547881883942,0.5529651518410773,0.5847806755213731,0.7569742872737477,0.9334872535741272,0.961000914281922,1.1802363418322297,1.1886762167999043,0.04435722043328314,4.911392405063289
252,253,Clark/Cooper Community Garden,42.28842417000004,-71.10315168149995,0,C32105,C32094,C32092,C32099,C32089,C32043,C32050,C32079,C32048,E32010,0.5309857379180543,0.5653229790837264,0.95437518205964,1.2060297934417594,1.2600905329306125,1.3660766207713502,1.3977062137792446,1.4499994278043686,1.4514004308854798,1.584570000577385,0.0,0.0
253,254,Kennedy Garden,42.26565726500007,-71.09576824749996,2,C32045,Z32999,C32044,C32050,E32014,C32103,C32106,C32079,C32092,E32013,0.2927979109742841,0.4818902755596472,0.992319382283584,1.3020136884962292,1.5369149176127763,1.923899557738714,1.9392607395136812,2.257697179281433,2.277628572781459,2.395875739616351,0.46715328467153283,0.7522603978300181
254,255,White Stadium,42.30959817400003,-71.09530099049996,2,C32027,C32102,E32004,B32027,E32005,E32011,C32030,D32041,D32040,B32028,0.152419110716463,0.1548005373533293,0.5549059919554542,0.7297731588240048,0.8657448320238404,0.9198392322757718,0.9203179097426272,0.9317787955791156,0.9631731744872256,1.0634136909456289,0.20340171839382776,0.6992163954189269
